"rules";"support";"confidence";"lift";"count"
"{Activity: PARTICULIER,Area: 6- HORS TERRITOIRE,Sex: F} => {Nature: PP}";0,0151838974129956;1;1,14266447967924;476
"{Area: 6- HORS TERRITOIRE,Nature: PP,Sex: F} => {Activity: PARTICULIER}";0,0151838974129956;0,678062678062678;1,55942974797057;476
"{Activity: PARTICULIER,Age: 45 - 64 ANS,Area: 6- HORS TERRITOIRE} => {Nature: PP}";0,0122810934958053;1;1,14266447967924;385
"{Age: 45 - 64 ANS,Area: 6- HORS TERRITOIRE,Nature: PP} => {Activity: PARTICULIER}";0,0122810934958053;0,779352226720648;1,79237861899095;385
"{Activity: PARTICULIER,Area: 6- HORS TERRITOIRE,Complaint Sub_Type: INCOMPREHENSION CLIENT} => {Nature: PP}";0,0136527480940381;0,983908045977012;1,12427677540854;428
"{Area: 6- HORS TERRITOIRE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP} => {Activity: PARTICULIER}";0,0136527480940381;0,654434250764526;1,50508835208107;428
"{Area: 6- HORS TERRITOIRE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Sex: M} => {Nature: PP}";0,0112603272831669;1;1,14266447967924;353
"{Area: 6- HORS TERRITOIRE,Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP} => {Sex: M}";0,0112603272831669;0,539755351681957;0,988133060025559;353
"{Activity: PARTICULIER,Area: 6- HORS TERRITOIRE,Sex: M} => {Nature: PP}";0,016842642508533;1;1,14266447967924;528
"{Activity: PARTICULIER,Area: 6- HORS TERRITOIRE,Nature: PP} => {Sex: M}";0,016842642508533;0,52642073778664;0,963721309791718;528
"{Area: 6- HORS TERRITOIRE,Nature: PP,Sex: M} => {Activity: PARTICULIER}";0,016842642508533;0,6;1,379898760179;528
"{Activity: PARTICULIER,Age: 20 - 44 ANS,REGION CO 73} => {Nature: PP}";0,0118026093336311;1;1,14266447967924;370
"{Age: 20 - 44 ANS,Nature: PP,REGION CO 73} => {Activity: PARTICULIER}";0,0118026093336311;0,800865800865801;1,84185620947414;370
"{Activity: RETRAITE,Age: 65 ANS ET PLUS,REGION CO 73} => {Area: 2- RURAL DYNAMIQUE}";0,0109094388975725;0,74025974025974;1,888234548202;342
"{Age: 65 ANS ET PLUS,Area: 2- RURAL DYNAMIQUE,REGION CO 73} => {Activity: RETRAITE}";0,0109094388975725;0,968838526912181;3,1873353951275;342
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,REGION CO 73} => {Age: 65 ANS ET PLUS}";0,0109094388975725;0,788018433179724;3,03446626480176;342
"{Activity: RETRAITE,Age: 65 ANS ET PLUS,REGION CO 73} => {Nature: PP}";0,0147373121949663;1;1,14266447967924;462
"{Age: 65 ANS ET PLUS,Nature: PP,REGION CO 73} => {Activity: RETRAITE}";0,0147373121949663;0,9625;3,16648257949418;462
"{Activity: RETRAITE,Nature: PP,REGION CO 73} => {Age: 65 ANS ET PLUS}";0,0147373121949663;0,78974358974359;3,04110942081707;462
"{Age: 65 ANS ET PLUS,Area: 2- RURAL DYNAMIQUE,REGION CO 73} => {Nature: PP}";0,0112603272831669;1;1,14266447967924;353
"{Age: 65 ANS ET PLUS,Nature: PP,REGION CO 73} => {Area: 2- RURAL DYNAMIQUE}";0,0112603272831669;0,735416666666667;1,87588096691077;353
"{Activity: RETRAITE,Area: 2- RURAL DYNAMIQUE,REGION CO 73} => {Nature: PP}";0,0137484449264729;0,993087557603687;1,13476587728515;431
"{Activity: RETRAITE,Nature: PP,REGION CO 73} => {Area: 2- RURAL DYNAMIQUE}";0,0137484449264729;0,736752136752137;1,87928744792862;431
"{Activity: RETRAITE,REGION CO 73,Sex: M} => {Nature: PP}";0,0114836198921816;1;1,14266447967924;360
"{Activity: RETRAITE,Nature: PP,REGION CO 73} => {Sex: M}";0,0114836198921816;0,615384615384615;1,1265879647099;360
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 73} => {Nature: PP}";0,01244058821653;0,826271186440678;0,944150735328187;390
"{Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP,REGION CO 73} => {Area: 2- RURAL DYNAMIQUE}";0,01244058821653;0,715596330275229;1,82532378826673;390
"{Complaint Type: RECLAMATION GESTION CONTRAT,REGION CO 73,Sex: M} => {Nature: PP}";0,0107818431209927;1;1,14266447967924;338
"{Complaint Type: RECLAMATION GESTION CONTRAT,Nature: PP,REGION CO 73} => {Sex: M}";0,0107818431209927;0,620183486238532;1,13537328370076;338
"{Area: 2- RURAL DYNAMIQUE,REGION CO 73,Sex: F} => {Nature: PP}";0,0141631312003573;1;1,14266447967924;444
"{Nature: PP,REGION CO 73,Sex: F} => {Area: 2- RURAL DYNAMIQUE}";0,0141631312003573;0,723127035830619;1,8445329085642;444
"{Activity: PARTICULIER,REGION CO 73,Sex: F} => {Nature: PP}";0,0103990557912533;1;1,14266447967924;326
"{Nature: PP,REGION CO 73,Sex: F} => {Activity: PARTICULIER}";0,0103990557912533;0,530944625407166;1,22108305053842;326
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,REGION CO 73} => {Sex: M}";0,0112603272831669;0,686770428015564;1,25727436042163;353
"{Age: 45 - 64 ANS,REGION CO 73,Sex: M} => {Area: 2- RURAL DYNAMIQUE}";0,0112603272831669;0,800453514739229;2,04177520207975;353
"{Age: 45 - 64 ANS,Area: 2- RURAL DYNAMIQUE,REGION CO 73} => {Nature: PP}";0,0163960572905037;1;1,14266447967924;514
"{Age: 45 - 64 ANS,Nature: PP,REGION CO 73} => {Area: 2- RURAL DYNAMIQUE}";0,0163960572905037;0,783536585365854;1,99862395562524;514
"{Activity: PARTICULIER,Age: 45 - 64 ANS,REGION CO 73} => {Nature: PP}";0,0120578008867906;1;1,14266447967924;378
"{Age: 45 - 64 ANS,Nature: PP,REGION CO 73} => {Activity: PARTICULIER}";0,0120578008867906;0,576219512195122;1,32520765078167;378
"{Age: 45 - 64 ANS,REGION CO 73,Sex: M} => {Nature: PP}";0,0140674343679224;1;1,14266447967924;441
"{Age: 45 - 64 ANS,Nature: PP,REGION CO 73} => {Sex: M}";0,0140674343679224;0,672256097560976;1,23070289666194;441
"{Area: 2- RURAL DYNAMIQUE,Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 73} => {Nature: PP}";0,0127595776579795;0,835073068893528;0,954208333761371;400
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP,REGION CO 73} => {Area: 2- RURAL DYNAMIQUE}";0,0127595776579795;0,715563506261181;1,8252400616584;400
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,REGION CO 73,Sex: M} => {Nature: PP}";0,0108456410092826;1;1,14266447967924;340
"{Complaint Sub_Type: INCOMPREHENSION CLIENT,Nature: PP,REGION CO 73} => {Sex: M}";0,0108456410092826;0,608228980322004;1,11348810465513;340
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,REGION CO 73} => {Nature: PP}";0,0156304826310249;0,839041095890411;0,958742457265117;490
"{Complaint Type: RECLAMATION SINISTRE,Nature: PP,REGION CO 73} => {Area: 2- RURAL DYNAMIQUE}";0,0156304826310249;0,808580858085809;2,06250620993751;490
"{Complaint Type: RECLAMATION SINISTRE,REGION CO 73,Sex: M} => {Nature: PP}";0,0119940029985007;1;1,14266447967924;376
"{Complaint Type: RECLAMATION SINISTRE,Nature: PP,REGION CO 73} => {Sex: M}";0,0119940029985007;0,62046204620462;1,13588324494678;376
"{Activity: PARTICULIER,Area: 2- RURAL DYNAMIQUE,REGION CO 73} => {Nature: PP}";0,0171935308941274;0,978221415607985;1,11777886487679;539
"{Activity: PARTICULIER,Nature: PP,REGION CO 73} => {Area: 2- RURAL DYNAMIQUE}";0,0171935308941274;0,706422018348624;1,80192220123767;539
"{Area: 2- RURAL DYNAMIQUE,REGION CO 73,Sex: M} => {Nature: PP}";0,0246259848799005;1;1,14266447967924;772
"{Area: 2- RURAL DYNAMIQUE,Nature: PP,REGION CO 73} => {Sex: M}";0,0246259848799005;0,635390946502058;1,16321366397413;772
"{Nature: PP,REGION CO 73,Sex: M} => {Area: 2- RURAL DYNAMIQUE}";0,0246259848799005;0,745893719806763;1,90260555103517;772
"{Activity: PARTICULIER,REGION CO 73,Sex: M} => {Nature: PP}";0,0139717375354876;1;1,14266447967924;438
"{Activity: PARTICULIER,Nature: PP,REGION CO 73} => {Sex: M}";0,0139717375354876;0,574049803407602;1,05091609945252;438
"{Advantage: DERO_CONSO,Complaint Sub_Type: CONTESTATION POSITION,Consume Advantage: 03 - CONSOMME} => {Complaint Type: RECLAMATION SINISTRE}";0,0109094388975725;0,952646239554318;2,58858515764829;342
"{Advantage: DERO_CONSO,Complaint Sub_Type: CONTESTATION POSITION,Complaint Type: RECLAMATION SINISTRE} => {Consume Advantage: 03 - CONSOMME}";0,0109094388975725;1;17,1118995633188;342
"{Complaint Sub_Type: CONTESTATION POSITION,Complaint Type: RECLAMATION SINISTRE,Consume Advantage: 03 - CONSOMME} => {Advantage: DERO_CONSO}";0,0109094388975725;0,947368421052632;17,2869922186141;342
"{Advantage: DERO_CONSO,Consume Advantage: 03 - CONSOMME,Nature: PM} => {Activity: AGRICOLE}";0,0120259019426457;0,792016806722689;4,99174404381777;377
"{Activity: AGRICOLE,Advantage: DERO_CONSO,Consume Advantage: 03 - CONSOMME} => {Nature: PM}";0,0120259019426457;0,540114613180516;4,32602274108227;377
"{Activity: AGRICOLE,Advantage: DERO_CONSO,Nature: PM} => {Consume Advantage: 03 - CONSOMME}";0,0120259019426457;1;17,1118995633188;377
"{Activity: AGRICOLE,Consume Advantage: 03 - CONSOMME,Nature: PM} => {Advantage: DERO_CONSO}";0,0120259019426457;0,947236180904523;17,284579182291;377
"{Advantage: DERO_CONSO,Consume Advantage: 03 - CONSOMME,Nature: PM} => {Complaint Type: RECLAMATION SINISTRE}";0,0140355354237775;0,92436974789916;2,51175064807929;440
"{Advantage: DERO_CONSO,Complaint Type: RECLAMATION SINISTRE,Nature: PM} => {Consume Advantage: 03 - CONSOMME}";0,0140355354237775;1;17,1118995633188;440
"{Complaint Type: RECLAMATION SINISTRE,Consume Advantage: 03 - CONSOMME,Nature: PM} => {Advantage: DERO_CONSO}";0,0140355354237775;0,944206008583691;17,2292864744413;440
"{Advantage: DERO_CONSO,Area: 1- RURAL AGE,Complaint Sub_Type: INDEMNISATION} => {Consume Advantage: 03 - CONSOMME}";0,0111008325624422;1;17,1118995633188;348
"{Area: 1- RURAL AGE,Complaint Sub_Type: INDEMNISATION,Consume Advantage: 03 - CONSOMME} => {Advantage: DERO_CONSO}";0,0111008325624422;0,950819672131147;17,3499685108494;348
"{Advantage: DERO_CONSO,Complaint Sub_Type: INDEMNISATION,Consume Advantage: 03 - CONSOMME} => {Complaint Type: RECLAMATION SINISTRE}";0,0237647133879869;1;2,71725751928578;745
"{Advantage: DERO_CONSO,Complaint Sub_Type: INDEMNISATION,Complaint Type: RECLAMATION SINISTRE} => {Consume Advantage: 03 - CONSOMME}";0,0237647133879869;1;17,1118995633188;745
"{Complaint Sub_Type: INDEMNISATION,Complaint Type: RECLAMATION SINISTRE,Consume Advantage: 03 - CONSOMME} => {Advantage: DERO_CONSO}";0,0237647133879869;0,949044585987261;17,3175778382507;745
"{Advantage: DERO_CONSO,Complaint Sub_Type: INDEMNISATION,Consume Advantage: 03 - CONSOMME} => {Sex: M}";0,0135570512616032;0,570469798657718;1,04436216527218;425
"{Advantage: DERO_CONSO,Complaint Sub_Type: INDEMNISATION,Sex: M} => {Consume Advantage: 03 - CONSOMME}";0,0135570512616032;1;17,1118995633188;425
"{Complaint Sub_Type: INDEMNISATION,Consume Advantage: 03 - CONSOMME,Sex: M} => {Advantage: DERO_CONSO}";0,0135570512616032;0,950782997762864;17,3492992996903;425
"{Advantage: DERO_CONSO,Complaint Sub_Type: INDEMNISATION,Consume Advantage: 03 - CONSOMME} => {Nature: PP}";0,0178315097770264;0,750335570469799;0,8573818042157;559
"{Advantage: DERO_CONSO,Complaint Sub_Type: INDEMNISATION,Nature: PP} => {Consume Advantage: 03 - CONSOMME}";0,0178315097770264;1;17,1118995633188;559
"{Complaint Sub_Type: INDEMNISATION,Consume Advantage: 03 - CONSOMME,Nature: PP} => {Advantage: DERO_CONSO}";0,0178315097770264;0,950680272108844;17,3474248255763;559
"{Activity: AGRICOLE,Advantage: DERO_CONSO,Consume Advantage: 03 - CONSOMME} => {Area: 1- RURAL AGE}";0,0115474177804715;0,518624641833811;1,8288373337287;362
"{Activity: AGRICOLE,Advantage: DERO_CONSO,Area: 1- RURAL AGE} => {Consume Advantage: 03 - CONSOMME}";0,0115474177804715;1;17,1118995633188;362
"{Activity: AGRICOLE,Area: 1- RURAL AGE,Consume Advantage: 03 - CONSOMME} => {Advantage: DERO_CONSO}";0,0115474177804715;0,947643979057592;17,2920204304287;362
"{Activity: AGRICOLE,Advantage: DERO_CONSO,Consume Advantage: 03 - CONSOMME} => {Complaint Type: RECLAMATION SINISTRE}";0,0206067179176369;0,925501432664756;2,51482572701807;646
"{Activity: AGRICOLE,Advantage: DERO_CONSO,Complaint Type: RECLAMATION SINISTRE} => {Consume Advantage: 03 - CONSOMME}";0,0206067179176369;1;17,1118995633188;646
"{Activity: AGRICOLE,Complaint Type: RECLAMATION SINISTRE,Consume Advantage: 03 - CONSOMME} => {Advantage: DERO_CONSO}";0,0206067179176369;0,957037037037037;17,4634191350839;646
"{Activity: AGRICOLE,Advantage: DERO_CONSO,Nature: PP} => {Consume Advantage: 03 - CONSOMME}";0,0102395610705286;1;17,1118995633188;321
"{Activity: AGRICOLE,Consume Advantage: 03 - CONSOMME,Nature: PP} => {Advantage: DERO_CONSO}";0,0102395610705286;0,941348973607038;17,1771530696199;321
"{Advantage: DERO_CONSO,Age: 65 ANS ET PLUS,Consume Advantage: 03 - CONSOMME} => {Activity: RETRAITE}";0,0146735143066764;0,970464135021097;3,19268340526565;460
"{Activity: RETRAITE,Advantage: DERO_CONSO,Consume Advantage: 03 - CONSOMME} => {Age: 65 ANS ET PLUS}";0,0146735143066764;0,876190476190476;3,37399523868017;460
"{Activity: RETRAITE,Advantage: DERO_CONSO,Age: 65 ANS ET PLUS} => {Consume Advantage: 03 - CONSOMME}";0,0146735143066764;1;17,1118995633188;460
"{Activity: RETRAITE,Age: 65 ANS ET PLUS,Consume Advantage: 03 - CONSOMME} => {Advantage: DERO_CONSO}";0,0146735143066764;0,956340956340956;17,4507174856418;460
"{Advantage: DERO_CONSO,Age: 65 ANS ET PLUS,Consume Advantage: 03 - CONSOMME} => {Complaint Type: RECLAMATION SINISTRE}";0,013110466043574;0,867088607594937;2,35610303887438;411
"{Advantage: DERO_CONSO,Age: 65 ANS ET PLUS,Complaint Type: RECLAMATION SINISTRE} => {Consume Advantage: 03 - CONSOMME}";0,013110466043574;1;17,1118995633188;411
"{Age: 65 ANS ET PLUS,Complaint Type: RECLAMATION SINISTRE,Consume Advantage: 03 - CONSOMME} => {Advantage: DERO_CONSO}";0,013110466043574;0,964788732394366;17,6048672711473;411
"{Advantage: DERO_CONSO,Age: 65 ANS ET PLUS,Consume Advantage: 03 - CONSOMME} => {Sex: M}";0,0112603272831669;0,744725738396624;1,36337346256691;353
"{Advantage: DERO_CONSO,Age: 65 ANS ET PLUS,Sex: M} => {Consume Advantage: 03 - CONSOMME}";0,0112603272831669;1;17,1118995633188;353
"{Age: 65 ANS ET PLUS,Consume Advantage: 03 - CONSOMME,Sex: M} => {Advantage: DERO_CONSO}";0,0112603272831669;0,959239130434783;17,5036015715949;353
"{Advantage: DERO_CONSO,Age: 65 ANS ET PLUS,Consume Advantage: 03 - CONSOMME} => {Nature: PP}";0,0151200995247057;1;1,14266447967924;474
"{Advantage: DERO_CONSO,Age: 65 ANS ET PLUS,Nature: PP} => {Consume Advantage: 03 - CONSOMME}";0,0151200995247057;1;17,1118995633188;474
"{Age: 65 ANS ET PLUS,Consume Advantage: 03 - CONSOMME,Nature: PP} => {Advantage: DERO_CONSO}";0,0151200995247057;0,957575757575758;17,4732493738314;474
"{Advantage: DERO_CONSO,Area: 1- RURAL AGE,Consume Advantage: 03 - CONSOMME} => {Complaint Type: RECLAMATION SINISTRE}";0,0210533031356662;0,909090909090909;2,47023410844161;660
"{Advantage: DERO_CONSO,Area: 1- RURAL AGE,Complaint Type: RECLAMATION SINISTRE} => {Consume Advantage: 03 - CONSOMME}";0,0210533031356662;1;17,1118995633188;660
"{Area: 1- RURAL AGE,Complaint Type: RECLAMATION SINISTRE,Consume Advantage: 03 - CONSOMME} => {Advantage: DERO_CONSO}";0,0210533031356662;0,955137481910275;17,4287572295723;660
"{Advantage: DERO_CONSO,Area: 1- RURAL AGE,Consume Advantage: 03 - CONSOMME} => {Sex: M}";0,0126957797696896;0,548209366391185;1,00360987076602;398
"{Advantage: DERO_CONSO,Area: 1- RURAL AGE,Sex: M} => {Consume Advantage: 03 - CONSOMME}";0,0126957797696896;1;17,1118995633188;398
"{Area: 1- RURAL AGE,Consume Advantage: 03 - CONSOMME,Sex: M} => {Advantage: DERO_CONSO}";0,0126957797696896;0,947619047619048;17,2915654969788;398
"{Advantage: DERO_CONSO,Area: 1- RURAL AGE,Consume Advantage: 03 - CONSOMME} => {Nature: PP}";0,0159175731283295;0,68732782369146;0,785385090027468;499
"{Advantage: DERO_CONSO,Area: 1- RURAL AGE,Nature: PP} => {Consume Advantage: 03 - CONSOMME}";0,0159175731283295;1;17,1118995633188;499
"{Area: 1- RURAL AGE,Consume Advantage: 03 - CONSOMME,Nature: PP} => {Advantage: DERO_CONSO}";0,0159175731283295;0,95047619047619;17,3437008703365;499
"{Activity: RETRAITE,Advantage: DERO_CONSO,Consume Advantage: 03 - CONSOMME} => {Complaint Type: RECLAMATION SINISTRE}";0,0145459185300967;0,868571428571429;2,3601322453225;456
"{Activity: RETRAITE,Advantage: DERO_CONSO,Complaint Type: RECLAMATION SINISTRE} => {Consume Advantage: 03 - CONSOMME}";0,0145459185300967;1;17,1118995633188;456
"{Activity: RETRAITE,Complaint Type: RECLAMATION SINISTRE,Consume Advantage: 03 - CONSOMME} => {Advantage: DERO_CONSO}";0,0145459185300967;0,962025316455696;17,5544421685504;456
"{Activity: RETRAITE,Advantage: DERO_CONSO,Consume Advantage: 03 - CONSOMME} => {Sex: M}";0,0125043861048199;0,746666666666667;1,36692673051468;392
"{Activity: RETRAITE,Advantage: DERO_CONSO,Sex: M} => {Consume Advantage: 03 - CONSOMME}";0,0125043861048199;1;17,1118995633188;392
"{Activity: RETRAITE,Consume Advantage: 03 - CONSOMME,Sex: M} => {Advantage: DERO_CONSO}";0,0125043861048199;0,953771289537713;17,4038277972746;392
"{Activity: RETRAITE,Advantage: DERO_CONSO,Consume Advantage: 03 - CONSOMME} => {Nature: PP}";0,0167150467319532;0,998095238095238;1,14048797590842;524
"{Activity: RETRAITE,Advantage: DERO_CONSO,Nature: PP} => {Consume Advantage: 03 - CONSOMME}";0,0167150467319532;1;17,1118995633188;524
"{Activity: RETRAITE,Consume Advantage: 03 - CONSOMME,Nature: PP} => {Advantage: DERO_CONSO}";0,0167150467319532;0,952727272727273;17,3847772251032;524
"{Advantage: DERO_CONSO,Age: 45 - 64 ANS,Consume Advantage: 03 - CONSOMME} => {Complaint Type: RECLAMATION SINISTRE}";0,016172764681489;0,889473684210526;2,41692905662787;507
"{Advantage: DERO_CONSO,Age: 45 - 64 ANS,Complaint Type: RECLAMATION SINISTRE} => {Consume Advantage: 03 - CONSOMME}";0,016172764681489;1;17,1118995633188;507
"{Age: 45 - 64 ANS,Complaint Type: RECLAMATION SINISTRE,Consume Advantage: 03 - CONSOMME} => {Advantage: DERO_CONSO}";0,016172764681489;0,954802259887006;17,422640305703;507
"{Advantage: DERO_CONSO,Age: 45 - 64 ANS,Consume Advantage: 03 - CONSOMME} => {Sex: M}";0,0145459185300967;0,8;1,46456435412287;456
"{Advantage: DERO_CONSO,Age: 45 - 64 ANS,Sex: M} => {Consume Advantage: 03 - CONSOMME}";0,0145459185300967;1;17,1118995633188;456
"{Age: 45 - 64 ANS,Consume Advantage: 03 - CONSOMME,Sex: M} => {Advantage: DERO_CONSO}";0,0145459185300967;0,944099378881988;17,227340761683;456
"{Advantage: DERO_CONSO,Age: 45 - 64 ANS,Consume Advantage: 03 - CONSOMME} => {Nature: PP}";0,0181823981626208;1;1,14266447967924;570
"{Advantage: DERO_CONSO,Age: 45 - 64 ANS,Nature: PP} => {Consume Advantage: 03 - CONSOMME}";0,0181823981626208;1;17,1118995633188;570
"{Age: 45 - 64 ANS,Consume Advantage: 03 - CONSOMME,Nature: PP} => {Advantage: DERO_CONSO}";0,0181823981626208;0,940594059405941;17,1633778628154;570
"{Advantage: DERO_CONSO,Area: 2- RURAL DYNAMIQUE,Consume Advantage: 03 - CONSOMME} => {Complaint Type: RECLAMATION SINISTRE}";0,019330760151839;0,885964912280702;2,4073948197181;606
"{Advantage: DERO_CONSO,Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE} => {Consume Advantage: 03 - CONSOMME}";0,019330760151839;1;17,1118995633188;606
"{Area: 2- RURAL DYNAMIQUE,Complaint Type: RECLAMATION SINISTRE,Consume Advantage: 03 - CONSOMME} => {Advantage: DERO_CONSO}";0,019330760151839;0,951334379905808;17,3593605795502;606
"{Advantage: DERO_CONSO,Complaint Type: RECLAMATION SINISTRE,Consume Advantage: 03 - CONSOMME} => {Sex: M}";0,0268908099141918;0,549902152641879;1,00670886376841;843
"{Advantage: DERO_CONSO,Consume Advantage: 03 - CONSOMME,Sex: M} => {Complaint Type: RECLAMATION SINISTRE}";0,0268908099141918;0,889240506329114;2,41629545227628;843
"{Advantage: DERO_CONSO,Complaint Type: RECLAMATION SINISTRE,Sex: M} => {Consume Advantage: 03 - CONSOMME}";0,0268908099141918;1;17,1118995633188;843
"{Complaint Type: RECLAMATION SINISTRE,Consume Advantage: 03 - CONSOMME,Sex: M} => {Advantage: DERO_CONSO}";0,0268908099141918;0,953619909502262;17,4010655081411;843
"{Advantage: DERO_CONSO,Complaint Type: RECLAMATION SINISTRE,Consume Advantage: 03 - CONSOMME} => {Nature: PP}";0,034865545950429;0,712981082844097;0,814698158049192;1093
"{Advantage: DERO_CONSO,Consume Advantage: 03 - CONSOMME,Nature: PP} => {Complaint Type: RECLAMATION SINISTRE}";0,034865545950429;0,880032206119163;2,39127412929094;1093
"{Advantage: DERO_CONSO,Complaint Type: RECLAMATION SINISTRE,Nature: PP} => {Consume Advantage: 03 - CONSOMME}";0,034865545950429;1;17,1118995633188;1093
"{Complaint Type: RECLAMATION SINISTRE,Consume Advantage: 03 - CONSOMME,Nature: PP} => {Advantage: DERO_CONSO}";0,034865545950429;0,954585152838428;17,4186786707403;1093
"{Advantage: DERO_CONSO,Area: 2- RURAL DYNAMIQUE,Consume Advantage: 03 - CONSOMME} => {Sex: M}";0,0119621040543558;0,548245614035088;1,00367622952499;375
"{Advantage: DERO_CONSO,Area: 2- RURAL DYNAMIQUE,Sex: M} => {Consume Advantage: 03 - CONSOMME}";0,0119621040543558;1;17,1118995633188;375
"{Area: 2- RURAL DYNAMIQUE,Consume Advantage: 03 - CONSOMME,Sex: M} => {Advantage: DERO_CONSO}";0,0119621040543558;0,944584382871537;17,2361908141093;375
"{Advantage: DERO_CONSO,Area: 2- RURAL DYNAMIQUE,Consume Advantage: 03 - CONSOMME} => {Nature: PP}";0,0157899773517497;0,723684210526316;0,826928241873136;495
